repo,repo_owner,repo_name,repo_url,version,repo_complete_address,path_of_repo_info
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,3a05818fc712af7529711495f75b4622aa3a36cf,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,ec6de229f86abe809674c083ef852022aa8e71f6,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,3627ba186e76a3cbd214b28e5dc8f05f8f260d4e,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,0ff4aaf6839786817143a4794dbe3211fc3eda15,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,70a84beb468ba47060935f17877ae22228db3741,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,f68fc126842647264b0a3afdeaf7442af81fb1af,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,44ad58d646a6129b5ac307e62d5edb7b2aea8818,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,c8122ccf0ea2c9985cdeafd7b347b4b065aa8a7b,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,fbfb15fe0ccfd59a89bd309dbf4471704775f474,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,d95842040de3c4c6f15cfeab5b6ea90787690d42,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,118b39aeefa1e8b2d0049eb444b414e9c5a1ab7c,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
xerial/sqlite-jdbc,xerial,sqlite-jdbc,https://github.com/xerial/sqlite-jdbc,8c1d687775a270374bc1d22ce354e7f118c60968,/home/amirreza/Documents/Sharif/last/java-codes-for-last-project/repos/xerial/sqlite-jdbc,/home/amirreza/Downloads/Duets/dataset/xerial/sqlite-jdbc/project-info.json
